index,input_text,given_label
17034,So that’s why what’s happening right now in America is really getting under my skin: I am sick of busting my ass doing neo-Nazi stuff only to have masked Antifa dipshits swoop in and get credit as the real fascists.,0.9529424
19378,"I’ve scaled buildings to find useless eagle feathers in Assassin’s Creed II, and I’ve endeavored to avoid covering myself with feces in Don’t Shit Your Pants.",0.83785176
3790,@MarriageAll halfway thru photoshopping a noose onto a stock photo of a tired lady you MUST've thought wtf am I doin,0.5509873
19110,Most people would rather see a freaking ticking time bomb in their cabinet than a nest of these bastards.,0.9222108
5449,"Khamenei continued ""contrary to the idiotic dreams of power and stability for this regime that the filthy officials of the Zionist regime dream, day-by-day this regime has moved closer to implosion and annihilation.""",0.51973325
2254,"This time its not going to be the ships so much that are silly, but the theme.",0.53203124
5049,"If convicted by a jury of his peers, he should be hanged by his neck until he is dead.""",0.53621125
3791,"Justin Teixeira, who graduated in May, pleaded guilty Wednesday to killing another person’s animal.",0.55662644
6759,The movie’s Helen (one with a look of a neighborhood slut) and Achilles (Brad Pitt) were rather cute.,0.83784217
10283,"I mean, I can see him sitting in some martini-slinging jazz club thinking 'God, I bet Tyler's doing something really normal right now, that jerk!'",0.8756245
21978,"Upon hearing of Robin Williams' passing, I, much like everyone else, was scouring the Internet for news to see if it was a shitty hoax, or just shitty news.",0.9528109
23830,"According to North Korean state media, he said he will ""watch a little more the foolish and stupid conduct of the Yankees.""",0.8895159
7888,"The home side’s dominant scrum and strong rolling maul formed the platform of the South African-side’s attack as they looked to suck players in tight, before spreading the ball wide.",0.83327734
4384,"Netflix launches a new series, ""Big Mouth,"" on September 29 and its promotional trailer has led to accusations of sexualizing children and promoting child pornography.",0.5071929
199,The key feature of Pac-Man is that the game is bipolar – it frequently switches back and forth between placing you in predator mode (kill everything!),0.5007053
19161,"In other words, give employers a right to fire you for having sex on your own time in your own home.",0.78811806
23949,"Those are the people that are the first to tell minorities, ‘Suck it up.’”",0.8349886
24265,"Sure, she may have used her non-threatening inside voice to ask them, but the look on her face undoubtedly said, “Do not fuck with me, bitches.”",0.96548814
16599,"Now then, I should *really* get on with finishing that EGX presentation... dammit... dammit... dammit.",0.89992094
16080,"“The reality is, you’ve seen every single day guys come out here and bust their ass in training.",0.91516286
16911,"Ray is still MIA, no more pizza emergencies, but now he is sick, stupid healthcare.",0.9000562
6509,"For Matthew Dellavedova, there's a general perception - not least perpetrated by his fellow countrymen in the media - that he's gotten this far in the NBA because he's a plucky, or, depending on who else you talk to, dirty player.",0.7668839
22572,"But the The Ravenholm, with a circular saw design, is the baddest-ass of them all.",0.8731924
171,"The comment came in response to three Joint List lawmakers’ meeting with 10 families of terrorists this week, including one who killed three Israelis.",0.52945894
12046,"This one-shot is dedicated to PartFootball, /r/RWBY moderator and Pussy Magnet enthusiast extraordinaire.",0.869745
735,"The rallies also intended to show unity in the face of what organizers call ""a seditious fringe"" aiming to sabotage Trump's vision for the country.",0.5045627
2336,Peek into the whys and hows of sex and discover some of the surprising ways nature brings sperm and eggs together.,0.5361443
15311,"“We ran a load of Facebook ads, we funnelled some money into campaigns, we used all our openly dirty operatives because why waste the deep-cover guys on a practice run, and we only fucking won.",0.92703164
9442,"When I am fired as the Editor of Cracked and run out of ideas for penis-based horror novels, I want to write this up as a self-help book, probably titled Fuck The Karate Kid: Why Life is So Much Harder Than We Think, by Dr.",0.8591616
5123,Dirty Dan apparently gave two other women in the office “vagina tighteners” that same day.,0.51306224
17583,"""The bottom line is that, without any interruption, we're kicking ass.""",0.94800615
17713,"I knew Scott was a rocker so I asked him if he’d ever consider doing American Idiot, “you know, the one by Green Day.”",0.91426563
1929,"White women view this transaction as a cultural exchange that allows them to penetrate, with impunity, elements of Black culture that ultimately Black women champion but are harassed for.",0.5858098
3358,"Disney is having more problems than anyone else, says [Detective Matt] Irwin, who has cracked several pedophile cases for the Sheriffs Department.",0.5460845
3470,"Guzman boasted to Sean Penn in a “Rolling Stone” magazine article, “I supply more heroin, more methamphetamine, cocaine and marijuana than anybody else in the world.”",0.536692
17529,"Whether it was awkwardly-colored Camouflage shorts or Looney Tunes t-shirts, it was unmistakable: Lesson III: Poor people intentionally dress shitty.",0.9169748
5326,"An idiot might think it’ll work better, but you’re horribly desecrating a magnificent thing.",0.5654815
3433,"Safe zones for the Syrians could only happen when you have stability and security, where you don’t have terrorists, where you don’t have [the] flow and support of those terrorists by the neighboring countries or by Western countries.",0.53088915
7491,"Donald Trump was responding to comments from Prime Minister David Cameron, who called his proposal to temporarily ban all Muslims from the United States ""divisive, stupid and wrong.""",0.89935946
4855,Why should I care about this music or its 'brilliance' when the message is so repulsive and irresponsible?...,0.52349466
1620,"“Clearly the economy is on everyone’s minds, we’re seeing very stagnant job numbers, confidence in the institution of government is eroding and now we’re going to have a debate on rape and abortion.",0.56683534
12065,Thanks for being proud enough of your racism and skin color to boldly throw your hands up in the air in a Nazi salute over and over again while being dumb enough to be caught on tape spouting undeniably antisemitic shit.,0.9335184
7076,The Islamic Jihad terror movement has vowed to kill any Jews that return to Egypt.,0.9482442
5396,"We’re gonna have a lot of big tits, short skirts, and tons of incest bait.",0.5489426
11633,KIM Jong-Un says he has invented a sex pill that gives men a 24-hour erection.,0.81139463
12010,A group of lawyers are contending that a man did nothing illegal when he had the family dog perform oral sex on his step daughter.,0.8746013
5806,"“Being judged for doing something nontoxic and totally organic, enjoying a god-given plant, by moms who suck back two bottles of Chardonnay like sports drinks feels like s—,” gripes Margaret.",0.79903334
17241,"The US is a Knuckle-dragging, Low Grade Moronic Culture – George Galloway",0.8371109
24035,"…On the night of the election, a student in the Pause threatened to beat up [College Republicans President Emily] Schaller, calling her a ‘f***ing moron.'”",0.9145772
13433,"Another boss, given the pseudonym “Joe,” allegedly wrote: “You’re just a fag hiding in your little corner sobbing.”",0.94828147
3205,"And then there are the failures: reckless apprentices, power-hungry adepts and thrice-cursed conjurers who mortgage their very souls for immortality and fancy hats.",0.5316367
7499,"Neville Williams, 56, broke into his victim’s home and boasted it was his birthday as he brutally raped her.",0.7820421
11474,"""Did you know,"" said one to the other but for the whole room's benefit as we ripped out seam after seam, ""that when you take a shit, it triggers the exact same chemical reaction in your brain as when you come?""",0.92815965
16919,"“Now, along with having great, fulfilling relationships with friends and family, Ryan’s built time into his healthy lifestyle to further improve his fucking self-awareness and concentration.",0.90365314
19033,"She added the comment, “Liberals are all for rape, provided that the penis forcibly inserted in you is attached to an illegal immigrant.”",0.9302782
12691,"Knighthoods were made, Bono got it made, and it was a waste of f**king time.",0.80906475
12793,"But when it comes to Israel, the policy is, “Don’t let the door hit you in the ass on your way out.”",0.92530566
15941,"Everyone knows that it’s a direct and necessary reaction to a society where political assassination is sadly common, in no small part because it’s ridiculously easy for any asshole with a vendetta to get a gun.",0.8717692
20879,Every binder should have a warning label on it that says CAUTION: BORING SHIT INSIDE.,0.9503841
13176,"Now the entire god-damn country has lost their shit over bacon, and rightfully so.",0.93278784
7317,"One student’s complaint; however, has led to the logo being associated with “rape” and now starting a new “rape meme.”",0.7651367
19045,"Do you have to work to become an ignorant, close minded, and bigoted piece buff trash, or does it come naturally?",0.77112806
13411,"Then I put on my Third World glasses and screamed, “Holy shit!”",0.9605184
17014,"""The victim also had lacerations to the left side of his groin and his penis had been scalped.""",0.89073545
21499,"In this case, all that made it was a penis and what looks like some other adjoining tissues.",0.9208821
11157,"My husband and I are realistic people (him probably moreso than me; the occupational hazards of being an idealist), and we knew it was impossible from the moment I screamed “FUCK!”",0.9046128
6787,"Parker shared a video of a crowd of protesters destroying a confederate statue online along with the comment, ""Antifa, Black Lives Matter, Communists, Socialists; PURE TRASH, PERIOD.",0.7926222
2384,Developing Cops Hunt Ohio Man Suspected of Posting Killing to Facebook,0.5307722
22120,"In case you have not heard of it, thousands of people protested against our current president and her party, but many of the claims heard throughout the streets show little knowledge from the ones who were protesting, and another ones where just mindblowingly stupid.",0.837767
22943,Let’s go balls-out to make it the Greatest Fucking Show on Overworld.,0.8336073
5309,"If the scavenging creature blundering around downstairs finds my hidey-hole, they’ll murder me or die trying, the same as all the other monsters gunning each other down outside.",0.56143993
12475,"It should be everyone who isn’t white, Christian, straight, cisgender, and male…because we, as a nation, are probably Fucked with a capital F.",0.955197
7220,Both studies provide evidence suggesting that mothers regard their own baby's fecal smell as less disgusting than that from someone else's baby.,0.7623433
23812,Then an update appeared: “Holy shit some asshole in a truck” and he went silent.,0.9484969
13146,"If you’ve ever been puzzled or perplexed by a semi-hard penis throughout a sex scene, then you’re not alone.",0.949609
6183,A new trend emerging in New York City has seen men using Apple’s Airdrop feature to send pictures of their penis to unsuspecting passengers on the same train.,0.9131277
2318,"The remaining large, green letters spell out ""Incest High School.""",0.5451564
5388,"Corey Multer was fired after he contacted Shanelle Matthews on Facebook and called her a “racist pig whore” before telling her, “The world would be a much better place if you jumped in front of a moving train.",0.5688741
2476,You thought he was a good guy but realised he was a complete disaster.,0.502573
20470,"“I’m gonna tell you what: you hold coaches accountable, players accountable, hold the damn officials accountable.",0.82878345
24059,"""She thus laid bare her despicable true colors as a wicked sycophant and traitor, a dirty comfort woman for the US and despicable prostitute selling off the nation.",0.83785176
2635,"Gaines wrote that Chicago has the ""worst culture in the league,"" that he has ""met drug dealers with better morals than their GM (Gar Forman),"" and he called Forman a ""liar.""",0.5451605
11651,As Marsellus Wallace once quipped: “I’m’a get medieval on your ass.”,0.95177656
10457,"In Hebrew, a Hamas partisan screamed at an Israel-supporter, ""Son of a bitch"" and ""Go to Hell!""",0.98176605
1834,The only way we will change this crooked government is to douche it !!!!!,0.5315956
2685,So for this weeks theme I did a bombshell version of the character Vixen.,0.5071291
6591,"This album is about rape. Rape of women, rape of the land, rape of children, despoiling of traditional lands without consent.



MORE",0.7667458
16720,"On Friday, Planned Parenthood of Southwest and Central Florida tweeted, “Happy Masturbation Month!",0.76055914
2802,"Holbrook told [Jacobsen] that he had prayed in the van of his garage whether or not it was appropriate to have sex with her, according to the suit.",0.5584171
15751,"The are eight million stories in The Naked City, and some of them really, well, suck.",0.92751455
20996,For him to file before having all his information would be stupid.,0.83785176
5138,"And that’s what premarital sex, porn, masturbation, rape, and more are, in the end: sick, twisted perversions of what sex is for and what it should be.",0.55923516
915,Some Columbine victims’ family members suspect that Sheriff Sullivan was involved in a “butt rape” incident involving the alleged Columbine shooters.,0.56331944
9082,"When you walk into the office, you have a 50% chance of being greeted by a friendly receptionist, and a 50% chance of not being greeted at all because the most heinous bitch in the world is behind the reception desk.",0.8717014
13436,Jennifer Lauren (41) with an address at East 65th Street in New York abused three airline staff including two air hostesses whom she each labelled ‘f***ing ugly blonde b***h’.,0.92135984
15499,(The first least-surprising thing in the world is that the Red Sox rushed to shit on a player on his way out of town.),0.87185377
3374,All three are caused by viruses that have come from animals to infect humans and could trigger dangerous global epidemics.,0.52030206
18294,"Shakey, of Plymouth, Devon said: ""Apparently I rape little boys in Stonehouse and little girls in Devonport.",0.9003749
11979,"Nathan was targeted for two years by bullies who told him to ""Go kill yourself, faggot"".",0.9671942
3605,Concert promoter Billy McFarland the man behind the Fyre Festival fiasco in the Bahamas where hundreds of music lovers spent a miserable weekend with little food and primitive accommodations — was busted by the feds Friday.,0.5351377
15059,"“They don’t go out to the movies much anymore,” acknowledged CEO Robert Iger, “ but they do like to stay home and masturbate.”",0.88407
17523,"He said that if the religion is 5,000 years old then it’s “complete fucking garbage”.",0.90517807
21276,"""There was a huge soft boney mass and tissue to which the penises were attached.",0.87150985
22922,"'We will take revenge for the blood of Muslims on your land, we will kill the young before the older watch this.'",0.8334375
7265,"More precisely, baseball prediction season is almost here, where ostensibly smart writers trip over themselves to be aggressively dumb in public.",0.7590738
3912,"""And I really believe that we should have and still should take out his air fields and prevent him from being able to use them to bomb innocent people and drop sarin gas on them.""",0.5338867
15964,"Azalea openly expressed her frustrations with the conjectural claims from the media, saying “I just feel like everything I do, people are always like ‘She probably had sex with someone to get that…she’s probably sucking that dick.’",0.9760078
12762,Here’s our list of 10 Video Game Female Protagonists who know how to kick major ass… with their clothes on!,0.9211098
14003,"But as the series unfolds, it becomes less of a whodunit and more of an investigation of our justice system and the myriad injustices and bureaucratic bullshit therein.",0.8721108
7150,"The night of the November 8, 2016 presidential election, Harrigan posted several threatening messages to his personal Facebook page: “I’m going to kill the president.",0.89981455
10623,Dr Boyce Watkins: Facebook appears to be purging black people on a systematic basis,0.8881554
18542,"""The only thing, the difference between me and Cruz is like yeah he's got footwork but you don't have to be scared of the guy, he hits like a little b*tch,"" Dillashaw said.",0.87185377
16152,"""I don't think he actually meant to touch me, though,"" I said, while a voice deep inside me said, Stupid white boy, he's making it plain and you're not getting it.",0.8997942
21025,"Unfortunately I only had a short 18 years with my natural breasts, but they did me good.",0.85347867
1130,"A friend was walking down one of Toronto's main streets the other day when his knee-high young boy said, ""I smell a skunk, Daddy.""",0.56041825
7575,"Hayes wouldn't answer him at which point Jericho said, ""That's bullsh*t.""",0.7611233
16083,"On Saturday, a Bushwick bar held a contest to crown the ""smallest penis in Brooklyn.""",0.9334538
18931,"“The media is gearing up for their summertime erection,” he predicted.",0.8603762
4117,"""We are discussing this with the Chinese, the Iranians, Indians, Pakistanis.",0.5403907
20417,"In fact, 4chan has actually accomplished quite a bit for the betterment of others, while people on this site sit on the computer, and whine about meaningless trivialities that don’t mean squat to anyone with a goddamn brain.",0.83785176
7848,But the more game might prefer one from the more adventurous range - including the pert bottom or a breast with a dangling nipple ring.,0.83185774
8493,"Fighters who were arrested face up to 10 years in jail, as the cops continue to kill people of color with impunity; proving once again that Amerikkka values profit over people.",0.8756905
13317,"These two gamers even consider the real world as just another ""crappy game.""",0.78592974
12111,"One senior Democrat said: “What is not to be gained from calling Newt Gingrich a dark-hearted scum blister, Ron Paul an insane, racist pig-fucker and Mitt Romney the deformed spawn of a religion founded by a raging psychopath that gives women the same legal status as cars?",0.97184473
10427,"This is, of course, because the comments are typically a cesspool of fatphobia and bullshit.",0.93662673
15992,"I do know that WJJ Hoge III is a liar, a thief, a scoundrel and a filthy plagiarist who was one time accused of stalking a teenage girl.",0.7606642
23385,"My message to all the conservative Republicansout there who are upset by the way things are going, is this:Serves you right, you unprincipled, hypocritical boneheads.(",0.8746925
9739,"That dream is probably dead, though, because Nicola is apparently a grown-ass man.",0.84312755
8743,"But I walked up to her and said ""If you can train a cockerspaniel to shit out a tornado then I'll conceed your point.",0.83785176
8918,The fact that information is easy to find doesn’t make you stupid,0.8163457
10386,"If ""Lioning"" were a verb, it would be defined as handing a football game over to one's opponent through a series of brain farts, unforced errors, stupid play calling and overall-terrible play compared to one's usual level of talent.",0.8689151
9725,"What's more, he wants the 4th Circuit Court of Appeals to agree with him and uphold the constitutionality of Virginia's sodomy law — which makes anal and oral sex between people of any sex a crime — in the process.",0.8717102
21387,"If you want to call me a bitch, call me a bitch, but that’s just kind of stupid.”",0.9806556
5487,Obama has a soft spot for homosexuals because of the years he spent as a male prostitute in his twenties.,0.53605753
19173,"""Fugal,"" ""skinflint,"" ""thrifty,"" ""cheap,"" ""penny pincher,"" ""Scrooge, ""miser,"" ""quirky,"" ""weird,"" ""wise, ""scumbags,"" ""mental,"" ""deranged,"" ""smart,"" ""stupid,"" ""gross, ""clever,"" ""vomit,"" ""disgusting,"" ""genius,"" ""sickos.""",0.83785176
13452,"Yes, I know you think your opponents are assholes and that you are simply using your own free speech to prevent them from speaking, but that actually makes you at least as much of an asshole as them.",0.89445263
13996,"In its lawsuit, the agency accused the manager of groping the buttocks of male waiters, making lewd sexual comments to them and attempting to touch their genitals.",0.9257587
20839,"I knew my brother; he was just like our piece of shit father—worse, perhaps, in some ways.",0.9059388
9096,"You go online and make grand statements such as, “Women only date assholes”.",0.94965297
3188,"On the basis of this corrupt, ugly, kangaroo court, the Swedish justice system is ready to put him in jail for an ""economic debt to some of the world’s richest corporations,"" offshore bullies who have perverted the course of justice in Sweden.",0.5813063
992,"Transport Canada has just recalled the DeLorean DMC-12 model that Doc and Marty used to travel back—and forward—in time, turning the world into a hellish corporate dystopia ruled by a psychotic bully because Marty was feeling embarrassed about his dad one day.",0.51088136
7070,"InterApp works on a variety of platforms, operates very fast, handles hundreds of devices at the same time, and requires no technical skills to operate, coming equipped with an idiot-proof administration panel.",0.7840129
1683,The team this season will have video games activated by men and boys urinating.,0.56718296
2309,US Secret Service officials may be investigating rapper Rick Ross following a direct death threat against Donald Trump.,0.5657048
23182,"Her life has changed so dramatically over the years as she's gone from an entrepreneur trying to find success to a—in the wise words of NeNe Leakes—""very rich bitch.""",0.87185377
1144,"However, while there is widespread disapproval of Trump’s nationalist, protectionist, and racist policies, it is his persona that most repels non-Americans.",0.52546763
15743,"It’s not even the mayhem of dealing with 300 undergrads who’ve just received partial credit—“Partial credit, you stupid TA, now I’ll never get into med school!”—on their misleadingly worded exams.",0.87185377
15940,It's less a corporation than it is a collective of faceless shit-lampreys that have managed to latch on to an entire portion of the country and suck it clean.,0.841943
1799,"Seems the Trumpster Fire isn't going to deport those millions of ""rapists,"" ""gang members,"" ""violent criminals,"" and ""drug dealers"" he's always incoherently ranting about.",0.5669067
4636,"People who want to seem smart think that smartness is about doubting everything, so if you’re cynical, you’ll be in good company.",0.53169554
8986,"One, if I were able to raise $5,000,000.00 it would not be enough to fuck their shit up the way I would like to.",0.93583983
9802,"Yeah, apparently Hillary was denied her rightful place in the White House because America is a bunch of racist dicks.",0.9762947
23877,The one where an Oklahoma lawmaker tries to ban “depositing semen” in places that are not a woman’s vagina,0.760687
4901,"“I'd play it and I got in there and it would have, like, naked people in there doing weird stuff,"" he said.",0.5565676
17947,"It's like an episode of Lost: everyone acts like they understand what's going on, but really they're just being smug assholes.""",0.9204424
14221,Jailed: María Ángeles Molina killed her workmate before injecting the semen of male prostitutes into her mouth and vagina to make it look as if she had been raped and murdered,0.9181448
11454,We’re here to tell you; you give the Brits some Oscar buzz and they do not fuck around when it comes time to do the red carpet pole dance.,0.83785176
4497,"In Counterfeit Dreams, ex-Scientologist Jefferson Hawkins not only provides his own dramatic tale of getting sucked into and ultimately escaping from Scientology, but Hawkins was no low-level scrub.",0.5471979
5208,Earl Partridge's son is a charismatic misogynist; Jimmy Gator's daughter is a cokehead and waif.,0.5909249
17901,Third-year Harvard Law student Stephanie Grace sent a mass email about whether black people are categorically less intelligent than white people.,0.8714291
7846,"“Addictions never admitted armed me as revolutionary,” he wrote. “… as long as i seek help and healing, have current registration, pay my insurance, piss in a cup twice weekly … i can proverbally [sic] get away with murder.”",0.7617314
22275,"For the life of me, I can’t fathom the amount of pure assholery it takes to even take a whimsical photo in front of a casket, and the additional cunt-baggery it takes to actually write the caption “We put the FUN in funeral” and upload it on Instagram.",0.7996622
4772,Stone died of a self-inflicted stab wound after killing 6 people and seriously wounding another.,0.5313402
19919,"Though it's now usually just an all-purpose derogation, a cop-show synonym for ""dirtbag,"" ""creep"" or ""lowlife,"" scumbag originally meant ""condom"" (to many, ""used condom"" - scum being slang for semen).",0.87581944
3926,The following article is simultaneously ludicrous and disturbing.,0.5609987
22918,"Indeed, many of the professors went to Ivy League schools themselves but they will never be pretentious dicks about it.",0.88040847
23604,"O’Donnell also referred to the GOP frontrunner as a sh*t-stain with a tinge of orange,” and at one point, grabbed her crotch before exclaiming, “Eat me, Donald.”",0.76644164
22498,And many — but not a majority — say that black people are less intelligent and more violent than their white peers.,0.8061705
24008,"-Leftist whores burn already, you should all be shot in the head. -You should all be cut up into pieces immediately!!!",0.76056474
22893,"Has Morley Safer Ever Told John Miller This Story?: 'Look, If You Think Any American Official Is Going to Tell You the Truth, Then You're Stupid'",0.94892186
20500,"At long last, Murtaugh and Riggs truly were too old for this shit.",0.9438448
4820,"Welcome to the joint review of the GSquared Hawk, the little speed demon yo-yo designed by Jake Gross!",0.53131914
23214,"""When I first looked up, the video was pretty clearly of someone laying down and getting a massage, and I remember thinking 'what a weird thing to watch, oh fuck, is this going to turn into porn?'",0.85878867
664,"It should be noted that we’re talking about the phone Merkel has used since the Snowden leaks in mid-2013, not the old dumb-phone (a Nokia 6210 slider) that the U.S. so controversially bugged.",0.56660134
14545,ADoseOfBuckley (Powerword: Adam Buckley) is a Canadian edgelord that makes videos red-pilling the ignorant masses in a shitty MS Paint slideshow format.,0.8868857
19075,"I want to just have laughs on the internet, not have fucking twelve year olds intruding into my personal life.",0.92703164
10338,lmao NOW she's relatable as i spend 80% of my time with messy as fuck hair drinking red wine Reply,0.9503918
1184,"I am not going to get up on my soapbox here and defend or oppose anything; I’m simply going to talk a bit about this problem, and why it’s so damned hard.",0.5359307
18964,"Just know that to the rest of us, you are a piece of worthless trash,” Mr.",0.9550412
3527,"The game is all about sabotage and suchlike, therefore demanding planning and cunning, and all those other things that we are all the hell over.",0.51762646
24130,"A fifth woman, who spoke anonymously, said C.K. repeatedly asked to masturbate in front of her.",0.9290383
23439,"President Fernandez called his refusal to hold talks on the sovereignty of the Falklands, or Malvinas, arrogant and bordering on stupidity.",0.87185377
14497,"USC professor Jack Halberstam reported that, protestors carried signs at the screening reading “You don’t fucking get it,” “Fuck Your Transphobia!”",0.93663067
21943,"He was that classic “pain in the ass” little brother, but he was my pain in the ass.",0.9525044
12840,SO THE IDEA THAT YOU NEED TO BE SKINNY TO BE HEALTHY IS BULLSHIT AND YOUR WHOLE BLOG IS DEGRADING.,0.9508163
13429,"Several cities expressed interest but ended up dropping out because, well, hosting the Olympics is a shit deal.",0.91157556
20772,"When I heard that Lucas was making a new Star Wars trilogy as a kid back in the mid 90’s, I went completely ape shit.",0.8958779
3292,"In this chemosensory response, the sperm cells travel toward elevated concentrations of a sperm-attracting substance called ""bourgeonal.""",0.5772433
1530,Police explain the men were taken into custody because their actions were provocative and likely to spark a violent Arab response.,0.50108033
2742,"“The corruption in the Veteran’s administration, the incompetence is beyond.",0.5333825
2212,"The guns (designed by Bartholomäus Girardoni, of Vienna) had a magazine capacity of 22 round balls, which could all be fired within 60 seconds.",0.52276075
4894,And when things go badly – when misfortune hits — the safety net that we fall back on is truly pathetic in comparison.,0.5071852
6144,"Its earlier optimistic declaration that “humans are super cool” had, after a racist, anti-Semitic, antifeminist, conspiracy-minded spewing of hate, devolved to “I just hate everybody.”",0.78401196
8893,It's a real turd about how that darn GPS is making men not be manly men anymore and how damn annoying your stupid wife is.,0.93098336
21207,"You know, I don’t know about everyone else but I’ve had just about enough of this shit.",0.92122173
22061,"The Hollywood Reporter tells us that Scott will play a character known as the “Shit Bandit,” who leaves certain souvenirs at his crime scenes.",0.8995887
20692,Wonder Woman Comic One of 101 Objects that Made America; Now Where’s Her Damn Movie?,0.7861742
10782,"“First of all, you’re all fake news, I hate you all very much, and thank you for being here.",0.83785176
11485,Women need to cover up their bodies or they deserve to be raped… men are animals who commit immediate rape at the sight of cleavage.,0.89265263
21954,"Witnesses described hearing the van driver shout: ""I'm going to kill Muslims"" and ""I've done my bit"".",0.8718202
15637,"As someone who’s had double Ds since junior high, the small boob experience is totally foreign to me, although I’ve wished for smaller boobs on many occasions.",0.901021
16336,“Yeezy introduced the skinny jeans to the Rap scene / Then wore a fuckin’ skirt on the video screen / Then he wore it again at a memorial / I can’t pretend that the shit ain’t deplorable.”,0.8155462
24181,"She believed that Aal had dissected her abdomen and eaten her liver, which had then caused her to become sick and die.",0.83785176
1576,The court was told that the two women sexually abused their children at the behest of Watkins and were prepared to make the children available to him for sex.,0.55682385
22610,"The footage below out of Ferguson shows a police officer pointing his gun directly at protesters and reporters while screaming ""I’m going to f***ing kill you!""",0.929938
21044,"The man also shouted, ""I'll come back with a knife and kill you.""",0.9275995
1905,"Smash, kick, puncture and explode the enemy to send their corpse flying with rag-doll effects",0.57635474
12013,This years Thunder Snus Limited Edition consisted of 5 different Thunder snuses packed in a Big Ass snus can; 2 of each snus:,0.8985051
15882,"It’s tough for a sexually adventurous woman to get that look that says, “I’ve never had anything inserted into my butt for sexual pleasure.”",0.89182913
9617,"monx Profile Blog Joined May 2010 Canada 1366 Posts #2 Damn Xeris, you're one hell of a multitasker.",0.93334
22836,You’ve undoubtedly seen the images of this knucklehead staring at all those tanks in the middle of the road like a dipshit.,0.83785176
1734,"If you can't have fun being in yours, then what the heck, right?""",0.53399974
2051,• “Whites are more punitive than blacks and Hispanics even though they experience less crime.”,0.50759524
15058,"‘Miss Hillary Clinton needs to be convicted, she needs to be tried, convicted and shot in the vagina,” he said.",0.8304773
15886,The wildcard IMF has yet to chime in on the economic stupidity of this hike.,0.8028341
21483,"Symptoms include inflated ego, mob formation, readiness to follow idiots, and possibly the formation of a large goiter.",0.95151144
17036,"A heated exchange continued with the customer calling Weiner “disgusting,” and a “scumbag,” and Weiner responding, “It takes one to know one, jackass.”",0.86667347
17741,The man who lost the competition was so enraged that he hacked off his friend’s penis with an axe after hitting him on the head with it first.,0.92613935
9338,I start randomly clicking on various tests and am blown away by how great the sound quality is (again compared to my shitty gaming headphones).,0.92703164
9924,"Sallah, a Gambian native who has been living in Sweden for the last eight months, says he was called a ""black bastard"" and that his attackers threatened to kill him and his child.",0.92703164
22619,"They are not even people, they are so stupid, they cry over meaningless things...",0.9293977
12776,And I’m not using “awesome” in the way people use it to describe the latest episode of Pretty Little Liars or whatever vanilla bullshit thing they’re drinking from Starbucks.,0.83785176
1913,"You don't do most of the things Trump has done week in and week out since becoming president, and you damn sure don't take a moment of violent racism and selfishly spin it into a veiled defense of white power, all at the expense of a country in need of healing.",0.53892535
22821,There are a number of recipes for the Suffering Bastard floating about.,0.87127346
5995,But you would be a better one if you stopped killing all those little Sashas in there.”,0.8471805
20083,Black wealth is not based on stealing from white people; white wealth is based on stealing from black people.,0.88662785
8001,"And presumably nothing could possibly be more badass than Lucifer, the Morning Star, the King of All Evil Unholy Spikey-Headed Pissed-Off Devils and his host of demon spawn.",0.76653624
21545,Mother-of-four Julia Manihuari was left bedbound for six months after her breasts grew to an N cup,0.7670946
11470,"The artwork from conservative artist Sabo consists of blood-spattered text reading, ""Negan wants 50% of your shit.",0.9488437
18570,"Do our over-credentialed, under-educated, would-be betters actually believe the bullstuff they are shoveling, or do they really think that we normal Americans are so stupid that they can lie to our faces and we will just take it?",0.8705759
6188,"She spoke of the verbal and physical abuse she had suffered at the hands of Corey, claiming that on one occasion he had anally raped her after drugging her with Rohypnol – the same drug she subsequently used to spike his drink the night she killed him.",0.83785176
11525,"So I was at this gay bath-house the other day, and some guy came up to me and said ""hey baby, can I poz your neg hole?"".",0.83785176
10102,"From what I read about the case the shooting of Trayvon Martin was justified, but from what I've learned of Zimmerman through statements, interview and behavior he is a big ole shit bird.",0.9190078
18082,Pegging is a sexual practice in which a woman performs anal sex on a man by penetrating the man's anus with a strap-on dildo.,0.92703164
17428,"Baldwin then called the reporter a ""f***ing little bitch"" several times and then just plain threatened, ""I'm gonna f**k you up.""",0.9324273
23919,"In the video, the man repeatedly tells the NYPD he fell asleep, and eventually informs whoever is filming, ""I'm coming from work, and they fuck with me because I'm sleeping.",0.7848738
9456,"One is a white dude with an infamous hairdo and a dubious history on race: he once purportedly said black people had a lazy trait, and kicked off his presidential campaign calling Mexican immigrants murderers and rapists.",0.8762569
20181,CLEVELAND A man who threatened officers in Cleveland is making a court-ordered public apology by standing near a police station with a sign describing himself as an idiot.,0.83700097
4949,"In a suburban house in the NSW South Coast town of Bomaderry, 16 Filipino men lie around on the carpet watching a movie on a laptop.",0.5690507
7702,"They, and by proxy the Villagers and Republican concern trolls, are just horrified at his uncouth statements like calling Rush Limbaugh a ""has-been hypocrite loser” who “was more lucid when he was a drug addict.”",0.77264273
8690,"Most everyone takes for granted at this point that if you do something that Muslims don’t like and some Muslims try to kill you, it’s your fault, and you should change your behavior or bear the consequences of not doing so.",0.86093056
15342,Dave Graney—The Golden Wolverine—is man that doesn’t give much of a shit what anyone thinks.,0.922635
