index,input_text,given_label
26388,"""McConnell is rewriting his proposal to provide tens of billions more for opioid treatment.""

Now that this epidemic is affecting white people, all of a sudden Mitch is concerned.
Where was he while the same epidemic was ravaging communities of color for the past half century?
Black lives DO matter.",0.8
25022,When the federal government has budget issues they initiate a pay and hiring freeze. The most recent lasted 3 years. When Hawaii's city and county has a budget issue they give themselves a 5% pay raise while creating additional funding requirements for new departments. One word.......idiots.,0.76811594
29669,"The south was willing to break up their country and to send hundreds of thousands of their young men to die, while killing  hundreds of thousands of others,   in order to defend their right to enslave another human being. 

And they want to commemorate that idiocy ? What does that say about the gene pool as it reflects on modern southerners ? Did they not yet learn ?   

History is history, so  move the statues to  a museum,  and put them right next to the dinosaurs. The symbolism will be noted by most.",0.8
30554,Ryan and McConnel useless invertebrates would be more productive flipping burgers at Macdonalds. Ryan doesn't look so smug when facing real people with real issues. Squirming in his chair looked like he was going to pee in his pants on several occasions. He even suggested that if people didn't think that the Chump setting a good example for children that they should turn off the tv. What a f-----g idiot. Can you imagine a speaker of the house who is third in line for succession to the presidency to say that instead of confronting the chief idiot and tell him to STF up.,0.8055556
27704,"Have all burial grounds for people of all religions, this is stupid , ban them all!!",0.80597013
11533,Decriminalize all drugs. Educate and inform (not propagandize). Let natural selection take it's course. You want to be a dumby go ahead be stupid. You should have the freedom to be stupid. War on drugs has not and will not work. Waste no more law enforcement recourses chasing druggies.,0.7692308
20252,how stupid can people be to think feeding coins to a turtle is good.,0.8333333
17570,"what a bunch of nonsense, Obama was the one using exec orders to circumvent the law, trump is not, it is all legal",1.0
11639,Note to male half of this: stop dating crazy woman. Of course this will effectively end your social life.,0.8
29599,"North Korea is so stupid. They could choose to become an open society, producing world class products, employing their people, and being an economic powerhouse, serving as a conduit between communist China and Russia and the Asian ""Free World"".........but instead, their leaders all have ""little man"" (just like Putin and Trump"" syndrome, and choose to  enslave themselves and their own people. 

It's just disgusting and barbaric.  A step back on the evolutionary ladder folks.",0.825
21110,nobody wants to see a troll in a swimsuit. and why punish the lifeguards? they're already busy as it is.,0.8
26409,"I thought that bike lane on S King was experimental.  Two years since and the city has not revealed if it is successful.  Hence, it was never an experiment but a permanent fixture.  As usual, we were lied to again.  And NO, I am not accepting the stupidity of that bike lane.",0.8
37228,"You can make a damn effective bomb with household cleaners.  Same with a very effective gas.  Gasoline and a match are never hard to get or learn and a truck doesn't take much to learn  how to operate either especially if it has an automatic transmission.  

And no not one of those things has more regulation than a gun nor do they require more extensive knowledge.",1.0
21414,"If you are excited for WWIII maybe....
Bannon - Failed
Spicer – Failed
Sessions - Failing
Tillerson - Failing
Trump - PATHETIC
the WORST DISASTER this country has ever seen!
ITMFA
ITMFA
ITMFA",0.8
20492,"The citizens knew that she had ZERO experience working in government.   Yet, they elected her anyway.

Vinis is simply a liberal female version of Trump.   Both are incompetent fools.   Complete idiots.

This is the new norm for our public officials: incompetence.",0.8363636
4261,"Yeah, if the sport is in the red, they want the students to make-up the difference.  Pathetic!",0.5733333
32045,"And why do we have to have the national anthem at the beginning of every game?  It seems pretty silly to me.  And when we have a president who doesn't respect our constitution and our laws, why should we come down on players who actually understand what is legally permitted and what is not?",1.0
33239,"I'm sorry. There are many hateful people. I hope your faith can help you overcome these awful people. They will never leave, but we must be stronger.",1.0
4729,Monsef couldn't manage her way through a cow-catcher.  Useless.  Should have been deported.,0.59090906
19299,"Canadian judges say that its okay to rape drunk women.

Alrighty then.

And Donald Trump's the bad guy?",0.75714284
34359,""" .. Really, does the Trudeau government think voters are stupid? ""
Shall I answer that one  .-)
Yes ....",0.7638889
18412,"The bilious hyperbole of the Trump camp and their Canadian sycophants is amazing.  If you think Trump's going to lead you to the land of milk and honey and you'll feast on locusts... just head south... His move to ease restrictions on the USA's banks is simply a disaster waiting to happen - but I doubt you remember 2008 especially well. Letting the wolves and jackals of Wall Street act with impunity;  shedding fiduciary responsibility to investors they have advised is reprehensible and ethically bankrupt. Greed is good is once more the hallowed refrain! This crazy run up in the markets is coming down some time soon, the fundamentals have not changed that much. To hell with a generation and more of efforts to environmental protection - they're open for business but Nordstrom's doesn't want their crap...",0.8
7724,"https://www.youtube.com/watch?v=WHQNkIYKeds

There's lots of hate for white people.",0.5423729
507,"McConnell, Ryan, and old guard think if they give Trump the election he will behave and take knee jerk commands from them! He will crush them under his heel. Then bankrupt every working stiff in the country to promote his ego. Perfect example of the description of a ignorant buffoon with too much money and power. He intends to be king! His ego demands his rights over anyone elses. Yet evangelicals are panting to kiss his feet, cause he lies better than them! A man who scoffs at religion, laws, morals and ethics is picked to lead a nation supposedly founded under GOD. The GOD of Israel! Yet kicks him out and replaced him with the Trump/Hillary mentality of politics! How twisted can you get?",0.5466667
8128,"It’s true, NDZ is probably going to win this race, with the support of the corrupted  so-called Premier League. It’s also true that the media has been supporting Ramaphosa, because the thought of another Zuma era is unthinkable. We simply cannot afford another tribalist. And we are truly so sick of that name...

We can only hope that enough ordinary voters see through this charade and punish the ANC at the polls. 

The argument about Jacques Pauw is so absolutely stupid and infantile that it doesn’t even deserve comment.",0.54285717
25061,"So these clowns are paid by the government, our taxes.  They're using our money to push their ridiculous political agenda
Drain that swamp!  Fire them    Surely these idiots can find a real criminal case worth their time",0.8666667
4450,"What a disgusting opportunist.  His travel ban means nothing.  He should ban visitors from Saudi Arabia if he wants to keep America safe, but he does business with them, so America doesn't really matter.  He is despicable.  Maybe if we hand over Trump, they will back off.  It's worth a try and we can always give them Bush and Blair.  They set this all in motion.",0.55263156
24211,"PH,  Your  lack of respect for our laws is disgusting and borderline treasonous. We put up with 8 years of Obama and wouldn't have dreamed of pulling this crap. Yet you somehow feel entitled to? Your arrogance is immeasurable. You actually feel this kind of thing represents a ""good American""? I'm not crazy about many things Trump says but bottom line he is our president and he was elected fair and square with a clear majority of electoral votes. This ""resistance "" is damaging our country not that you give a damn about it. We're moving to a point where we need to ask how far you want to take it? Do you really think blood in the streets would be the answer? Your side needs to rethink this before it goes to far.",0.8333333
27028,Condemnation prior to investigation is the definition of ignorance.  The globe is ridiculous.,0.8333333
31797,"To be frustrated to the point of desperation over government waste, malfeasance, abuse, mismanagement, unaccountability, hubris and fraud is not foolish.",0.8
26842,"Jonah is an idiot.  You'd think by now the media has figured it out. Trump is the POTUS and they are not.  The simple minded truth Jonah is spewing is BS.  America needs a strong leader in theses perilous times.  We as a people need to unite and get behind the POTUS so he can fight for America with out one hand tied behind his back by churlish and juvenile press. He is making America great again despite all the losers, oh I'm sorry, I mean democrats hanging on to the ""we won the popular"" crap.  Get over it Dummies.  You did not win the popular, and that proof will be coming soon. NOT that it MATTERS. It doesn't, But you really need to get over yourselves.",0.825
12374,Liberal ethical hypocrisy yet again... Being corrupt last time and on the edge of political oblivion obviously didn't teach them the lesson. Look at Wynne and now Morneau. Bitch and moan about unethical policies that Harper and his ilk the Conservatives practiced and now do EXACTLY the same thing. Liberals are worse than Conservatives because they lie about being ethical during the election to get the progressive vote and then ditch it once they are in power. Typical Liberal playbook. Trudeau is full of shit.,0.8333333
2199,"Well of course, I didn't think your phony name just appeared by itself.

I don't know what you noticed, but it wasn't my comment. I have never deleted one of my posts on Civil Comments.

If you write a post whose only purpose is to imply that I am a stupid clown, which I am not, then you have no right to object when I return your ""favor"".",0.5131579
5380,"Buhbye loser.   Rent that forehead out as ad space and earn a real living, you tool.",0.57575756
10281,"Holy crap people ....we have the highest rate of rape and domestic violence in the nation ...most of which the DAs are pledging out to nothing in a daily basis...they have rape cases they dismiss completely because they let them sit around their office for three years and forget about them...hell that girl just got less than a year to serve for murder, SB91 has all but ensured a spike in crime and this is what we are focused on....I love dogs and this is sad...but the fact that this story is getting this much traction over all of the other horrible cases is ridiculous ...",0.8125
3124,"When you're that ugly, there's not too many options for you in life but crime.",0.54285717
23178,"Wow, actually your comment is not only  completely stupid but wrong, first of all the Nordic do not allow people to lay around, actually the opposite is true, they have the lower unemployment than we do. Second it is not ethnically homogenous, this is the Norway of the 21st century, the King even have a speech about it. Third. Protestant work ethic? As if your religious beliefs have something to do with work ethic, yes all of those lazy Catholics and Buddhist who built this nation....",1.0
36800,"I know, Chiefs fans are obsessed with the Broncos. That's what loser franchises do while waiting decades to win championships.",0.8333333
1910,"Well then, to paraphrase WC Fields, it's next morning and I'm sober, but you're still a GD liar. Also a person who is allergic to content, addicted to trash. Here's some REAL information for you - posts that are submitted but not published still are sent to the addressee. So, I read your spitting angry post to me demanding that I accept your thousand dollar bet that you would pay Gary Crum a hundred in case Trump lost. I posted that you must take me for a fool.  Now you think there's no record of that exchange, so you can lie your way out. You are such a liar! and bold-faced too - no wonder you voted for Trump, the liar-in-chief.",0.5810811
26018,"I think it's become fashionable lately, since November really. A bunch of cowards on both sides of this crapheap.",0.7794118
6730,It makes me sick to my stomach that Kemp can continue to represent Zuma knowing full well what he has and is doing to our beloved country and its people!  in my eyes he is as bad as the no.1 pig and he's getting payed with tax money. Bollocks that he's just doing his job that's utter garbage....Kemp you will go DOWN in history as one of the pigs that ate from the trough. Karma is coming your way!!,0.5733333
19891,"It's pretty obvious that Cowardly Ryan still worships Ayn Rand. I'm surprised he even has the courage to attend church considering everything he stands for is counter to the teachings of Catholicism. How do the politicians and other citizens continue to fool themselves about denying affordable healthcare to Americans who are not wealthy? Do they really think everyone will simply lie down and accept the lack of investment in communities. Do they think the ""folks"" will continue to peacefully watch the GOP give this country away to the filthy rich? There is one important fact they should remember. America is the most well armed nation on this planet. If the GOP continues down this path they will be lucky to lose their job at the next election rather than lose their life at the end of a gun held by someone who lost a loved one because there was no healthcare! Healthcare is a human right, not a privilege reserved for the wealthy! Stop this stupidity and work to make healthcare affordable!",1.0
19406,"Hey, X-Man aka T Rogers. How many accounts do you have?  Nobody here respects Trumpaloons so toodle back to Breitbart where your toddler troll friends live.  You can drool there.",0.8
28141,Will not happen. People panicking about nothing. Kim will be dead soon. Just watch.,0.8
18031,"Regain the voice of the voters would be the main argument for people who admire an ignoramous like O’Leary! Come on, give me a break. Promises, promises, promises.
Canadians are not as dumb as their American redneck counterparts. America is a divided nation while Canada is not. Why would Canadians vote against their own interest. Look at the whole of social programs.",0.8333333
36316,"Lots of commenters here seem to be making the same mistake that we all made a year ago. Do not underestimate Donald Trump. Sure, he is a thin-skinned, bullying, ignorant narcissist, but he defied every pundit to get where he is, and the worst thing we can do is to think that he is going to self-destruct. The destruction will have to come from somewhere else.",0.9
37356,May have been juvenile behavior from her but worse behavior from the government contracting firm.  May they rot in hell.  Thank God they are on the mainland and not over here in Hawaii.,1.0
5528,"Of course.  What better way to prove for certain that Trump is a tin pot dictator than to prosecute his election opponent?  What could go wrong?

Trump is a failed mess because he's an imbecile who knows none of the things a President needs to know.  He is pridefully and willfully ignorant of how government works, so it's no surprise that his administration is in the flaming tailspin it's in now.",0.527027
12821,"Here let me sum up the stupidity of all parties involved, your all being played against each other for the power brokers to stay in power and for you mindless robots that want to fight about my comment, well keep fighting for stupid and you will receive stupid. open your eye's to the truth and evil will fail, once you ignore the truth for the lie than soon the good of life will suffer and this is the point we all are at in this stupid race did you ever look at the word race? running anti community environment, to destroy the unity in the nation to cause a divide and the fall of the country over time and look at us now, are we united or divided as a country what ever happened to proud to be American and now turned to shame for we as a nation have lost what our purpose has been to unite and defend the freedoms countless others have gave, heroes who risked their lives for others so that we all may enjoy our freedoms and now are we to throw it all away for power and greed, shame on us all.",0.8
22989,"Moore sounds like a dummy but at least has a heart in a good place. I do think he cares about FW. What he plans on doing that I don't know -- chameleon is a good word for it. Flygare... I've met him, and he is a jerk. I don't think for a second he wants to do good for FW, I think he just wants to get elected to something. Probably to make himself feel good. Ill vote for Moore, but I agree: these ain't the most inspiring choices.",0.8333333
1917,"Obama the lame shamed duck, tries to create a legacy on the waning days of his presidency. Pathetic. The sadness of it all must be the desperation that set in this past 18 months, knowing his entire tenure will be stroked into oblivion in a few months.",0.5857143
12361,"Do you even read the label on your cat's food? How many animals did you pay others to kill for you, just this year alone? How many animals did your cats, and those cats that you support being outdoors, torture to death just so you can say, ""Awwwww... such a good hunter you are! That's a good kitty!"" The only result of which was to make their own self feel good, no other reason. You're not only sad, you're pathetic.",1.0
22400,"Pathetic - same script repeated verbatim 4 separate times, showing a complete lack of respect for those at QP. We've got an idiot at the helm.",0.8360656
1446,"Racist? No, not at all...

Do you think that all the comments concerning higher education emanating from the Democrats and the Left are racist?  

Or is it only okay to call certain white groups ""uneducated""?  I guess if the comments are directed  toward whites, it must not be racist.

Perhaps YOU will think before posting such comments.

The rest of your post is just more silly sarcasm, so it doesn't need response.",0.525
26286,"""Seriously, how damn stupid can people be?"" Pretty damn stupid, you guys elected this nutcase.",0.9166667
26255,"poor left wing losers, always on the side of evil murders cause of their stupidity and hate for trump",0.8269231
25626,"Shut up, Thomas.  You and your lying, hypocritical, fake concerned ilk make me sick.",0.859375
30436,"You mean Joshua Witt, who described the attack for Facebook but has not filed a polics report? Most news agencies report crimes filed by police departments, if he didn't report a crime, no one's really going to listen and the local news will generally overlook it. If he filed a report, it would be found under the Crime section of the News first. Nothing about a stabbing in Sheridan currently listed, but that could change. A cut that requires 3 stitches isn't really a knifing, that's closer to ""attacked by a drunk idiot"" headline.",0.8333333
3580,"Who are you calling a ""notorious"" liar, hypocrite? You voted Trump, the biggest, most notorious pathological liar, pervert and traitor into the White House. Trump voters have zero credibility. Trump lies every time he opens his corrupt pie hole and you all just eat it up.  Your fake outrage is exactly what your fake president is going for, trying to deflect attention from his many, many illegal activities.  Trump is the most worthless piece of nothing to come along in my lifetime.  When you start admitting Trump lies continually and stop giving him a pass to do so, you might gain enough standing to speak on the subject.",0.5833333
15325,"Barack Obama is a race hustler according to Professor Thomas Sowell and Dr Walter Williams.  Buckwheat is ridicule, not racist.",0.8333333
23349,if you can't see through the staging you shouldn't be buying a house.  Especially the cheap ugly crap that they use.,0.83116883
25849,Trump pretends to put on a Humane Face to Muslims.  TOO LATE!!! Everyone knows you're a piece of stinking turd!!!!,0.87142855
35062,"More dying is certain to follow with the idiot's ""trumpcare"" that you people are enabling.",0.9
8855,"Especially we need help for those mentally ill who think they need  a gun all the time. Just in case they run into a labrador retriever, for example.",0.8
2613,"Wente you are such a shame to your gender.   What a pile you have written here.  But... not surprising.   BTW,  I am a man who can see what goes on and can see what is right and what is wrong.    Just because the misogynists   are here upvoting the hateful does not make it true.",0.53125
36243,"What the heck is it with this stupid ""gay-straight"" alliances that make them the be all and end of ""progressive"" politics these days.  

I'll also add a bizarre obsession with sex education in general and homosexual sex education in particular.  If parents really want their kid to have a ""progressive sex ed"" progam, they'll send their kid to a public school in Alberta.

Back in my day, schools in Ontario taught drivers' education (""Sportsmanlike Driving"" was the text).  It was probably far more useful than any of the drivel advanced by Kathleen Wynne and her ministers in the past few years.",0.8
31283,"She was never sorry for a damn thing!!!!  She just got threatened and lost jobs because of
her dispiscable picture.... She is a left wing fascist hater and more unAmerican. just like 
all the haters, rioters, racist groups who think their color is why they riot ,burn, kill our law enforcement, as they blame us for their lot in life.  Want all white Americans should give
their homes to minorities, whether we worked hard and earned  our home or not!!!!!!!!!!!
These anarchists are the racists, are violent, hate whites, hate religion, hate work, hate anyone who does not share their radical ideas. PATRIOTIC AMERICANS ARE SICK OF THE LIBERAL ELITES LIKE KATHY GRIFFIN & THE HOLLYWOOD LIBERAL ELITES WHO ARE HATERS TOO!!!",0.8
19431,"""Trump Hater"" n.,  a person who:

- doesn't know who Trump is
- doesn't care who Trump is
- dismisses Trump
- ridicules/mocks Trump
- is contemptuous of Trump
- hates Trump",1.0
28311,"Republicans are the cause of the degraded condition of our roads, not bicycles.  We need to tax the clueless, irresponsible idiots.",0.8979592
6616,"""plenty of opportunities to cut and it won't have any impact on our ability to forecast the weather.""

And you know this how?  What are your credentials?  Being a drooling Faux News talking point spewing zombie qualifies you as an expert on willful, arrogant, virulent ignorance.",0.55714285
3254,Norway has stupidly high carbon taxes and nowhere to drive anyway.,0.5972222
11079,"Add to the reasons he went to Mexico his obsession with attention and the fact that he was invited strokes his ego. He has a 3% positive rating in Mexico, but yet he's still ignorant enough to go. You can't make this stuff up!",0.8333333
23946,"It's very scary with the idiot. He didn't know that Israel is in the Middle East. With him packing the nuclear football hope he knows the difference between North and South Korea. If he gets confused hopes he doesn't chose the Chump tower because his thought process is defective. Like I've said eeny,meeny,miny, mo is definitely not an option.",0.8
27900,clearly it was listed far above what it was worth so your point is not valid here. In April was still the frenzy and the idiot Liberals had not meddled in the market. They did that later in May. There are also fewer buyers at that high end and these homes take time to sell.,0.8
31453,"Eyman is perfect example of what is wrong in this country.  The term civility has been stricken from its vocabulary.  It is fine to be against higher taxes but if you cannot express yourself without using 4 letter words or the abbreviation there of, go get an education and come back and try again. Otherwise you simply sound like a fool.",1.0
3177,Why the hell do you think the women are there drunk?  To learn about patriarchy?,0.5857143
15797,"WTF!

All religions have been forced out of schools yet they are accommodating islam?

Fire all these retards!",0.8
7914,"Trump,Trump, Trump...He actually paid taxes. You always ignore all your Dem-Socialist milliomaires/billionaires who never have paid taxes like Soros, Buffet, Head of GE etc. How ridiculous are your statements!",0.55714285
1861,aaa poor lib troll cant stand it when your god justin is exposed for the incompetent he is with facts.,0.57377046
2193,"Trash. I do support Sponsors unlike maladjusted whiners who fail to make a case for Public Safety concerns. Did they fire you? Sounds like they did. BTW, you forgot to up vote yourself.",0.5762712
31874,"""...In Monday’s news conference, University of Utah Police Chief Dale Brophy apologized to Wubbels and hospital staff for his early response to the incident. He said he didn’t watch the body camera footage until Thursday evening and realized then that he didn’t take it seriously enough....""

Yeah, because your officers assaulting people is no big deal, right?  Friggin' jerks.  And they wonder why they don't get the magical respect they believe should be endowed on them simply because they wear a badge.  Respect is earned, jerks.",1.0
5311,"I notice my post did not make it so I will try to be nice, As RUSTY THE MONEY SUCKING HATED  RAIL REARS ITS UGLY HEAD AGAIN & AGAIN. Proof THAT 6 MEMBERS OF OUR CITY COUNCIL DO NOT THINK AND DO NOT LISTEN TO THE PEOPLE IN THEIR DSTRICTS. Why is this BOONDOGGLE NOT
OVER AND DONE WITH?? FOLLOW THE MONEY",0.5375
12261,"What a disingenuous douchebag this guy is.  He's way worse than the last PM.  He suckered a few people in, got the top job, so now there's no need for electoral reform.  Snakes don't come any lower than this scum.",0.875
31585,The fact that you campaigned for this idiot is something I'd would never admit to. You and people like you are why we are now in the situation we are in now who put that idiot and others like him in office (Ryan and McConnell and other) and our President can't get anything done.,0.8208955
16338,"How could you possibly put the blame for these tragedies, which are ultimately the failure of the nations themselves, at the feet of Obama. After two disasters in Iraq and Afghanistan you can understand his being a bit gun shy especially with the Putin factor. Come on! Ridiculous.",1.0
4738,"Time will tell.  What is the Donald hiding?  Come on release your tax returns like you promised.

Liar liar pants on fire.  lol",0.58666664
16497,"Poor baby,  I suppose if she could not pronounce Rumpilstilskin, trolls everywhere would be up in arms.......Canada has produced a bunch of weak over sensitive people. Man up dude, you are making a fool of yourself.",0.7777778
6475,"WTF is this colon doing to the GOP? He lost, Trump won. Arizona you gotta get him out of office, I don't wish cancer on anyone, even him. But Shut the Hell Up McCain!",0.575
21033,IRT Keonigohan:  I happen to have it on good authority that Hillary's pantsuits are made from an impermeable haz-mat suit fabric that retains liquids and gases so if she did soil herself we'd all be mercifully ignorant of the fact.,1.0
19821,"Outsider:  You seem to feel that it's impossible to disagree with you without being a ""non-think"" bobble-head (not boggle-head).  In fact, we can all see things differently, hold very different opinions, and express radically different ideas without any of us being ""fools"" or ""non-thinking bobble-heads.""  The backbone of democracy is the ability to accept such divergent views and incorporate them in our society.  Sometimes we'll see our ideas ""prevail"", other times they won't. .....that pendulum of influence swings both ways.  

I am vociferously ""anti-Trump"" because I feel he is a genuine threat to our nation and our democracy.  You feel very differently.  That, as they say, is ""what makes horse races.""  regards, Gary (no my head doesn't babble) Crum",0.8
25206,"Your logic is ridiculous - if rents were to become cheaper with no controls (which of course, they haven't), then what's the problem with a 2.5% cap?  According to your argument, landlords & developers are better off with rent controls.
And I fail to see how a decline in real estate would cause landlords to start losing money - their business is based on existing costs (primarily mortgage),  so how does a drop in real estate change things?",0.8333333
9681,"This is the stupidest thing Traitor Dan has done, since he signed that open letter to the leaders of the Islamic Republic of Iran.",0.8245614
27473,"Well as a species, I have alway thought that humans were a parasite on this planet,  all we do is take, take and take,  we really dont give anything back to our surroundings,    well maybe we have taken one item, one step,  one moment, to many,  I have been reading comments sections of news stories political, science related, and even entertainment related and all comments seem to end up the same place,  with everyone troubled with this slow suicde act that we are committing,  there are faster ways,  but parasites always to try survive while killing everything around them,  keep up the great job, you homicidal suicidal parasites",0.8
17281,"According to the oil lobby, they only account for 10% or less of the gdp.  So which one is it?  Make up your darn mind",1.0
20026,"I know you don't intend to harm, you're a good man.  But do gun owners not understand why they create fear and hatred by those who don't own guns?      

For instance, would you encourage a debate on any issue, and put weapons in the hands of one side.   Oh, the instructions are to start shooting if you think you're losing.     Do I want to bow down to a total *ss just because he/she has a weapon and I don't.

Now I can guess that you might say ""Get a gun yourself"".   But I don't want a gun, I have one eye, I'm old, and I can't shoot straight, it wouldn't be a fair fight and I'd lose.  That's not bravery, it's stupidity.     

Many of us feel that resentment.    When justice is determined by a weapon, my sense of right and wrong is exploded.    Even you, when you are tired, maybe at the end of the night, will let readers know that you have a weapon and are willing to use it.   

My security is found in my faith,   I would kill/die to protect my family from imminent harm.",0.9
15205,"Don't be so stupid. You will have mentally challenged babies popping out that are deformed and try ridding the subway in rush hour, you will need a gas mask.",0.85714287
11691,"You're insane, Paul.  I suppose you enjoy American grown ISIS sympathizers mass murdering our citizens, or that Bin Ladin's terrorists collapsed our Twin Towers killing 3,000 of our citizens.  Pathetic you are.",0.7592593
8862,Quit posting idiotic comments and I won't respond.  Simple aint it?,0.8181818
32844,"That link didn't say a single word about ERMUHGOD GAY ORAL SEX!!!! HOT, HOT MAN ON MAN ORAL SEX!!!111",0.85714287
31737,You just know what you read dumb ass.. so keep typing your made up stories. And I will type the truth.,0.8939394
17216,"They do not, never have and never will serve me. They use funerals to score rubrical points over grieving families. They have done untold damage to many, many people in that specific way. And they use the sacraments as if they were their own private property. Horrible monsters.",1.0
15931,"We can both agree that it is all about what you like and do not like. You don't like the teaching against artificial birth control but you do like a triune God. Voila! One is rejected, one is endorsed.

To that we can add an extreme tendency towards name-calling.

The author of ""You were as self-righteous, insulting, pompous and ignorant there as you show yourself to be here."" has zero standing for impugning anyone else’s civility.

You sow what you reap now as you did then.",0.8333333
18876,There are plenty of good people out there who want to teach. Lose this arrogant fool.,0.8695652
6445,"Pathetic dog owners brought this on, the court's action was quite fair given what the plaintifs had to endure for twenty years(you'd have to read the linked article to understand that part of the story) .",0.5942029
22952,"[Why do dumb reporters think someone should IMMEDIATELY respond to them???]
I wonder if the fact that stories don't wait around for government officials to later respond might have something to do with it.",0.8
20234,"How stupid can some people be??? 
Opening your door to strangers at night????
Stupid , stupid, STUPID!",0.94827586
16204,"Putin not Donald. Steele is now having a nice cuppa tea in Langley, VA. Putin will not be happy and the Donald is too stupid to be scared.",0.875
18862,"Is it really our Governments responsibility to ensure Mexico is taken care of?  At some point, sometime, can our government focus on what is in Canada's best interest. Even if that means someone's feeling are hurt.  If it is determined that Canada's best interests are served by an issue that may also benefit Mexico, so be it, but it seems that this Government is so focused on how they ""look"" to the world, the country they are paid to SERVE consistently becomes an afterthought.  The scary part however is that few in this country actually give a crap.",0.8
30240,"People who voted for this loser still have their jobs.....while people who voted for Secretary Clinton can't get good jobs....
There is obviously something wrong with peoples' judgement, which is why the economy won't grow...
Small-minded, selfish tools have the jobs.....while thoughtful, patriotic Americans are struggling in the workplace...",0.8333333
9658,"I just kill em and then I eat em! By the way, Planned Parenthood called it, ""Harvesting of fetal tissue"". LOLOLOL    Check this out, https://www.youtube.com/watch?v=z0O_VYcsIk8",0.8
4360,"What doesnt pass the smell test are the people who believe Hillary won the popular.  But NOBODY wants to do the leg work.  Seriously, you don't know how many illegal voters there were, do you?  NO,  but you all think the illegal aliens who have drivers license didn't vote for Hillary. Idiots. I've had it with your idiotic stances. Wake up, smell the coffee and realize you LOST.Its OVER.  You unpatriotic slobs (MOST of you  never served your govt. in time of war, like myself)  are hanging on to destroy America.  You're all a bunch of brainwashed goody two shoes, tripping over your own hand towels that you're always ringing out.  Why don't you try something constructive, like help the president protect us from Sharia Law?",0.51724136
16749,"Hi Monica. Perhaps David Brook's colune in today's  NYTimes strengthens your observation: ""Some on the left worry that we are seeing the rise of fascism, a new authoritarian age. That gets things exactly backward. The real fear in the Trump era should be that everything will become disorganized, chaotic, degenerate, clownish and incompetent.""",1.0
17854,and our dear leader thinks these are actual independent nations? wow is canada screwed with such an ignorant in charge or what!,0.8
29922,"People abandon Trump, based on his racism and scientific ignorance. How can anyone support Trump anymore? He is a poor quality man and a worse leader. He makes a mockery of diplomacy and fill his White House with relatives and bigots. He is making money off the government and seems to believe he is above the law. This is what the highest office in the land has devolved into.",1.0
28222,"""the story of a military man in the hopes that he, and others, can rest in peace again""  RIP has to be one of the stupidest terms ever created.  They're dead, just like the Norwegian Blue",0.8
257,"Sounds like Alaska is doing a terrible job of managing at least some of the herds of a lot of animals.  Raise the fees to unrealistic prices and people will just stop coming for those activities, there are other places to hunt and fish for those same species. Using tourism to fill state budget incompetence will only hurt the industry of tourism.  There needs to be a balance.  I am not a resident or ever been there, but coming in June/July to see the state.  I am already probably not going to fish since the fees are so prohibitive. Its not worth it to me to pay $25+ just to purchase a one day fishing license for 1 day.  I don't hunt and I only catch and release fish so it's a bit stupid to pay $25+  a day just to basically kill a Salmon.",0.54545456
32330,she didn't abandon her children.  What kind of heartless jerk are you?,0.84615386
28899,"Trump is a buffoon.
And a traitor.
He has absolutely no redeeming qualities whatsoever.
He's disgusting.",0.81632656
33690,"Oh, please. Stop slut-shaming women. A woman has the right to do what she wants with her body. The author of this article speaks for victimhood-loving feminists. Hugh was a supporter of civil rights, including gay rights, back in a time when it was unacceptable and he deserves respect for that.",0.9
10782,"""Students can’t and won’t be forced to expose their body to another if they are distressed about it.""

Damn, I wish I'd known that when I was in high school. It certainly seemed like you were forced to then.",0.8
12099,Happy the moron was thrown off. He was probably liquored up as most of these immature morons are.,0.875
9352,"First time gun carrier just look for the dumbest things to take another persons life. Oh look how Macho I am, I have a gun...

You looked at wrong, I'm a tough gangbanger. I have to shoot you now since I don't know how to fight.",1.0
24651,"I don't disagree, but unfortunately once you try to use religion as a club to shame others with, you become the poster child for what is wrong with many so called religious folks in this country.  Not all and not even a majority, but enough that it gives those who are religious and polite a bad name, just by association.  I'm not Christian, and I can't tell you how many times I have been prodded by so called religious folks about how I will be going to hell if I don't embrace Jesus.  I generally just ignore those fools, kind of like how I ignore the idiots with the bullhorns screaming about how you must repent.  For the life of me, I can't figure out how a message of repent or burn in hell is a compelling message to get converts, especially if the message is screamed at me through a bullhorn.",0.8
28657,Thanks a lot Lisa for sticking it to Alaska and all the things were probably not going to get now. Your useless.,1.0
30132,"What worries me is that some of those clown-thugs went all the way from Ontario to join in the festivities. Worse still, they came home.",0.8
8031,"Yes, trailer trash, and they keep coming to work in construction, hide, or do the homeless scam. Put him to sleep.",0.5625
25390,"hey lunatic, name one tradition he is overturning that is some democratic sacred cow? there is none, nada.. only you ignorant fools think cause he is getting rid of obama's mess that to you nutters are the traditions, lol",0.9361702
3610,Soros-backed scum organizations are desperate to suppress the truth on Obama wiretaps.,0.57575756
398,"Military bases are not remotely a ""subsidy"" and to lay claim that they are is ridiculously absurd.  Furthermore, you regurgitated what I already posted. If you're going to post moronic drivel on my posts, I am going to call you out for it, Junior.",0.51428574
22197,"what a paid liberal piece of stupid that loser is, living in those complete lies",0.88235295
16732,"Ridicule - the number one Lefty tactic. Sorry, that stupid psychology doesn't work on me. Got anything more substantive?",0.8
